transaction_unique_id,seller_company_name,customer_company_name,ferc_tariff_reference,contract_service_agreement,transaction_unique_identifier,transaction_begin_date,transaction_end_date,trade_date,exchange_brokerage_service,type_of_rate,time_zone,point_of_delivery_balancing_authority,point_of_delivery_specific_location,class_name,term_name,increment_name,increment_peaking_name,product_name,transaction_quantity,price,rate_units,standardized_quantity,standardized_price,total_transmission_charge,total_transaction_charge
T33371246,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13194,2020-01-26T18:05:00,2020-01-26T18:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,6.7,0.01,$/MWH,,,0,0.07
T33371247,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13195,2020-01-26T18:10:00,2020-01-26T18:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,18.1,0.01,$/MWH,,,0,0.18
T33371248,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13196,2020-01-26T18:20:00,2020-01-26T18:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.8,0.01,$/MWH,,,0,0.01
T33371249,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13197,2020-01-26T18:25:00,2020-01-26T18:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,3.4,0.15,$/MWH,,,0,0.51
T33371250,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13198,2020-01-26T18:30:00,2020-01-26T18:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,35.8,0.01,$/MWH,,,0,0.36
T33371251,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13199,2020-01-26T18:40:00,2020-01-26T18:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,34,0.01,$/MWH,,,0,0.34
T33371252,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13200,2020-01-26T18:50:00,2020-01-26T18:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.7,0.04,$/MWH,,,0,0.07
T33371253,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13201,2020-01-26T18:55:00,2020-01-26T19:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,36.9,0.09,$/MWH,,,0,3.32
T33371254,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13202,2020-01-26T19:05:00,2020-01-26T19:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,4.3,0.09,$/MWH,,,0,0.39
T33371255,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13203,2020-01-26T19:10:00,2020-01-26T19:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,3.4,0.04,$/MWH,,,0,0.14
T33371256,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13204,2020-01-26T19:15:00,2020-01-26T19:20:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,64.9,0.25,$/MWH,,,0,16.23
T33371257,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13205,2020-01-26T19:20:00,2020-01-26T19:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,52.8,0.01,$/MWH,,,0,0.53
T33371258,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13206,2020-01-26T19:25:00,2020-01-26T19:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,22,0.01,$/MWH,,,0,0.22
T33371259,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13207,2020-01-26T19:30:00,2020-01-26T19:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,17.1,0.01,$/MWH,,,0,0.17
T33371260,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13208,2020-01-26T19:35:00,2020-01-26T19:40:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,27.9,0.01,$/MWH,,,0,0.28
T33371261,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13209,2020-01-26T19:40:00,2020-01-26T19:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,46.2,0.25,$/MWH,,,0,11.55
T33371262,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13210,2020-01-26T19:50:00,2020-01-26T19:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,57.4,0.15,$/MWH,,,0,8.61
T33371263,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13211,2020-01-26T19:55:00,2020-01-26T20:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,41.5,0.15,$/MWH,,,0,6.23
T33371264,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13212,2020-01-26T20:00:00,2020-01-26T20:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,13.5,0.15,$/MWH,,,0,2.03
T33371265,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13213,2020-01-26T20:05:00,2020-01-26T20:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,34.2,0.15,$/MWH,,,0,5.13
T33371266,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13214,2020-01-26T20:15:00,2020-01-26T20:20:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,64,0.15,$/MWH,,,0,9.6
T33371267,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13215,2020-01-26T20:20:00,2020-01-26T20:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,60.6,0.15,$/MWH,,,0,9.09
T33371268,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13216,2020-01-26T20:25:00,2020-01-26T20:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,8.9,0.15,$/MWH,,,0,1.34
T33371269,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13217,2020-01-26T20:30:00,2020-01-26T20:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,7.1,0.15,$/MWH,,,0,1.07
T33371270,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13218,2020-01-26T20:35:00,2020-01-26T20:40:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,6,0.15,$/MWH,,,0,0.9
T33371271,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13219,2020-01-26T20:40:00,2020-01-26T20:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,15.4,0.15,$/MWH,,,0,2.31
T33371272,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13220,2020-01-26T20:45:00,2020-01-26T20:50:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,52.7,0.15,$/MWH,,,0,7.91
T33371273,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13221,2020-01-26T20:50:00,2020-01-26T20:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,5.8,0.15,$/MWH,,,0,0.87
T33371274,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13222,2020-01-26T20:55:00,2020-01-26T21:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,41.7,0.25,$/MWH,,,0,10.43
T33371275,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13223,2020-01-26T21:00:00,2020-01-26T21:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,71.6,0.09,$/MWH,,,0,6.44
T33371276,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13224,2020-01-26T21:10:00,2020-01-26T21:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,135.4,0.15,$/MWH,,,0,20.31
T33371277,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13225,2020-01-26T21:15:00,2020-01-26T21:20:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,30.4,0.15,$/MWH,,,0,4.56
T33371278,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13226,2020-01-26T21:20:00,2020-01-26T21:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,65.5,0.15,$/MWH,,,0,9.83
T33371279,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13227,2020-01-26T21:25:00,2020-01-26T21:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,78.9,0.15,$/MWH,,,0,11.84
T33371280,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13228,2020-01-26T21:30:00,2020-01-26T21:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,100.6,0.15,$/MWH,,,0,15.09
T33371281,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13229,2020-01-26T21:35:00,2020-01-26T21:40:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,111.2,0.15,$/MWH,,,0,16.68
T33371282,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13230,2020-01-26T21:40:00,2020-01-26T21:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,132.5,0.15,$/MWH,,,0,19.88
T33371283,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13231,2020-01-26T21:45:00,2020-01-26T21:50:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,51,0.15,$/MWH,,,0,7.65
T33371284,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13232,2020-01-26T21:50:00,2020-01-26T21:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,73.8,0.15,$/MWH,,,0,11.07
T33371285,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13233,2020-01-26T21:55:00,2020-01-26T22:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,34,0.15,$/MWH,,,0,5.1
T33371286,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13234,2020-01-26T22:00:00,2020-01-26T22:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,166.8,0.15,$/MWH,,,0,25.02
T33371287,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13235,2020-01-26T22:05:00,2020-01-26T22:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,74.1,0.15,$/MWH,,,0,11.12
T33371288,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13236,2020-01-26T22:10:00,2020-01-26T22:15:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,34,0.15,$/MWH,,,0,5.1
T33371289,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13237,2020-01-26T22:50:00,2020-01-26T22:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,52.4,0.15,$/MWH,,,0,7.86
T33371290,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13238,2020-01-26T22:55:00,2020-01-26T23:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,85,0.24,$/MWH,,,0,20.4
T33371291,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13239,2020-01-26T23:00:00,2020-01-26T23:05:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,59.5,0.3,$/MWH,,,0,17.85
T33371292,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13240,2020-01-26T23:05:00,2020-01-26T23:10:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,82.5,0.3,$/MWH,,,0,24.75
T33371293,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13241,2020-01-26T23:15:00,2020-01-26T23:20:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,22.7,0.3,$/MWH,,,0,6.81
T33371294,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13242,2020-01-26T23:20:00,2020-01-26T23:25:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,40.1,0.24,$/MWH,,,0,9.62
T33371295,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13243,2020-01-26T23:25:00,2020-01-26T23:30:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,70.2,0.3,$/MWH,,,0,21.06
T33371296,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13244,2020-01-26T23:30:00,2020-01-26T23:35:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,100.9,0.3,$/MWH,,,0,30.27
T33371297,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13245,2020-01-26T23:35:00,2020-01-26T23:40:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,34.5,0.3,$/MWH,,,0,10.35
T33371298,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13246,2020-01-26T23:40:00,2020-01-26T23:45:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,23.3,0.3,$/MWH,,,0,6.99
T33371299,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13247,2020-01-26T23:45:00,2020-01-26T23:50:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,97.6,0.3,$/MWH,,,0,29.28
T33371300,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13248,2020-01-26T23:50:00,2020-01-26T23:55:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,83.4,0.3,$/MWH,,,0,25.02
T33371301,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13249,2020-01-26T23:55:00,2020-01-27T00:00:00,2020-01-26,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,93.6,0.3,$/MWH,,,0,28.08
T33371302,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13250,2020-01-27T00:00:00,2020-01-27T00:05:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33371303,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13251,2020-01-27T00:05:00,2020-01-27T00:10:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33371304,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13252,2020-01-27T00:10:00,2020-01-27T00:15:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33371305,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13253,2020-01-27T00:15:00,2020-01-27T00:20:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33371306,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13254,2020-01-27T00:20:00,2020-01-27T00:25:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,15.91,$/MWH,,,0,26.52
T33371307,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13255,2020-01-27T00:25:00,2020-01-27T00:30:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,10.7,$/MWH,,,0,17.83
T33371308,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13256,2020-01-27T00:30:00,2020-01-27T00:35:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33371309,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13257,2020-01-27T00:35:00,2020-01-27T00:40:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6167,10.69,$/MWH,,,0,17.28
T33371310,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13258,2020-01-27T00:40:00,2020-01-27T00:45:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6,3,$/MWH,,,0,4.8
T33371311,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13259,2020-01-27T00:45:00,2020-01-27T00:50:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6083,3,$/MWH,,,0,4.83
T33371312,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13260,2020-01-27T00:50:00,2020-01-27T00:55:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.625,3,$/MWH,,,0,4.88
T33371313,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13261,2020-01-27T00:55:00,2020-01-27T01:00:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.5917,3,$/MWH,,,0,4.78
T33371314,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13262,2020-01-27T01:00:00,2020-01-27T01:06:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.89,3,$/MWH,,,0,5.67
T33371315,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13263,2020-01-27T01:06:00,2020-01-27T01:10:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.1733,3,$/MWH,,,0,3.52
T33371316,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13264,2020-01-27T01:10:00,2020-01-27T01:15:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33371317,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13265,2020-01-27T01:15:00,2020-01-27T01:20:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.4083,3,$/MWH,,,0,4.23
T33371318,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13266,2020-01-27T01:20:00,2020-01-27T01:25:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.4167,3,$/MWH,,,0,4.25
T33371319,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13267,2020-01-27T01:25:00,2020-01-27T01:30:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.4667,3,$/MWH,,,0,4.4
T33371320,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13268,2020-01-27T01:30:00,2020-01-27T01:35:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.525,3,$/MWH,,,0,4.57
T33371321,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13269,2020-01-27T01:35:00,2020-01-27T01:40:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.5917,3,$/MWH,,,0,4.78
T33371322,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13270,2020-01-27T01:40:00,2020-01-27T01:45:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6083,3,$/MWH,,,0,4.83
T33371323,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13271,2020-01-27T01:45:00,2020-01-27T01:50:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6417,3,$/MWH,,,0,4.93
T33371324,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13272,2020-01-27T01:50:00,2020-01-27T01:55:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33371325,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13273,2020-01-27T01:55:00,2020-01-27T02:00:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6167,3,$/MWH,,,0,4.85
T33371326,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13274,2020-01-27T02:00:00,2020-01-27T02:05:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.625,3,$/MWH,,,0,4.88
T33371327,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13275,2020-01-27T02:05:00,2020-01-27T02:10:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6083,3,$/MWH,,,0,4.83
T33371328,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13276,2020-01-27T02:10:00,2020-01-27T02:15:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.5,3,$/MWH,,,0,4.5
T33371329,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13277,2020-01-27T02:15:00,2020-01-27T02:20:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.4667,3,$/MWH,,,0,4.4
T33371330,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13278,2020-01-27T02:20:00,2020-01-27T02:25:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.5167,3,$/MWH,,,0,4.55
T33371331,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13279,2020-01-27T02:25:00,2020-01-27T02:30:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.5917,3,$/MWH,,,0,4.78
T33371332,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T13280,2020-01-27T02:30:00,2020-01-27T02:35:00,2020-01-27,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6167,3,$/MWH,,,0,4.85
